CustomerId,Nombre,Localizacion,idLocalizacion,Genero,idGenero,Edad,RangoEdad,idRangoEdad,Patrimonio,RangoPatrimonio,idRangoPatrimonio,SalarioMensualEstimado,RangoSalarial,idRangoSalarial,TDC,idTDC
15790448,Calabresi,Francia,2,F,1,35,26 - 35,2,69617.36,De 50000 - 100000,3,11945.47, De 8000 - 15000 , 6 ,PLATINUM,3
15596647,Henderson,Francia,2,M,2,54,51 - 65,4,69712.74,De 50000 - 100000,3,5781.75, De 3000 - 8000 , 5 ,SILVER,4
15720820,Sabbatini,Alemania,1,F,1,24,18 - 25,1,69881.09,De 50000 - 100000,3,5368.42, De 3000 - 8000 , 5 ,SILVER,4
15793070,Fiorentino,Espana,3,F,1,41,36 - 50,3,69974.66,De 50000 - 100000,3,15702.18, > 15000 , 7 ,SILVER,4
15811261,Alaniz,Espana,3,M,2,42,36 - 50,3,70105.87,De 50000 - 100000,3,10069.23, De 8000 - 15000 , 6 ,SILVER,4
15742504,Azuka,Francia,2,M,2,36,36 - 50,3,70181.48,De 50000 - 100000,3,6717.34, De 3000 - 8000 , 5 ,PLATINUM,3
15643679,Goliwe,Alemania,1,M,2,28,26 - 35,2,70233.74,De 50000 - 100000,3,14937.73, De 8000 - 15000 , 6 ,GOLD,2
15603550,Longo,Alemania,1,F,1,37,36 - 50,3,70258.88,De 50000 - 100000,3,11633.97, De 8000 - 15000 , 6 ,DIAMOND,1
15803365,Coffee,Espana,3,M,2,55,51 - 65,4,70263.83,De 50000 - 100000,3,5195.64, De 3000 - 8000 , 5 ,GOLD,2
15723950,Kruglov,Espana,3,M,2,40,36 - 50,3,70291.02,De 50000 - 100000,3,9622.40, De 8000 - 15000 , 6 ,DIAMOND,1
15658485,Heath,Francia,2,F,1,34,26 - 35,2,70302.48,De 50000 - 100000,3,5716.70, De 3000 - 8000 , 5 ,SILVER,4
15585768,Cameron,Alemania,1,M,2,41,36 - 50,3,70349.48,De 50000 - 100000,3,14839.50, De 8000 - 15000 , 6 ,GOLD,2
15773852,Hayes,Alemania,1,M,2,38,36 - 50,3,70362.52,De 50000 - 100000,3,8682.46, De 8000 - 15000 , 6 ,SILVER,4
15778290,Lappin,Francia,2,M,2,70,> 66,5,70416.75,De 50000 - 100000,3,3040.29, De 3000 - 8000 , 5 ,PLATINUM,3
15607753,Alexandrova,Espana,3,F,1,23,18 - 25,1,70417.79,De 50000 - 100000,3,7574.67, De 3000 - 8000 , 5 ,DIAMOND,1
15732674,Fennell,Espana,3,M,2,36,36 - 50,3,70438.01,De 50000 - 100000,3,4744.79, De 3000 - 8000 , 5 ,GOLD,2
15639549,Jen,Alemania,1,F,1,33,26 - 35,2,70541.06,De 50000 - 100000,3,7382.73, De 3000 - 8000 , 5 ,DIAMOND,1
15756920,Genovesi,Francia,2,M,2,63,51 - 65,4,70655.48,De 50000 - 100000,3,6579.65, De 3000 - 8000 , 5 ,GOLD,2
15779423,K?,Francia,2,M,2,39,36 - 50,3,70657.61,De 50000 - 100000,3,6373.00, De 3000 - 8000 , 5 ,GOLD,2
15579166,Munro,Francia,2,F,1,30,26 - 35,2,70729.17,De 50000 - 100000,3,13412.41, De 8000 - 15000 , 6 ,DIAMOND,1
15608653,Davison,Espana,3,F,1,34,26 - 35,2,70731.07,De 50000 - 100000,3,1687.00, De 1000 - 2000 , 3 ,GOLD,2
15591985,Stewart,Francia,2,F,1,51,51 - 65,4,70754.18,De 50000 - 100000,3,7743.34, De 3000 - 8000 , 5 ,PLATINUM,3
15744200,Ni,Francia,2,F,1,36,36 - 50,3,70784.27,De 50000 - 100000,3,2548.32, De 2000 - 3000 , 4 ,PLATINUM,3
15686219,Wan,Francia,2,M,2,38,36 - 50,3,71018.6,De 50000 - 100000,3,203.69, De 0 - 500 , 1 ,GOLD,2
15609977,Mundy,Francia,2,M,2,47,36 - 50,3,71026.77,De 50000 - 100000,3,4830.20, De 3000 - 8000 , 5 ,PLATINUM,3
15584704,Chiazagomekpele,Francia,2,M,2,48,36 - 50,3,71083.98,De 50000 - 100000,3,11496.58, De 8000 - 15000 , 6 ,SILVER,4
15599386,Black,Alemania,1,M,2,28,26 - 35,2,71097.23,De 50000 - 100000,3,10875.37, De 8000 - 15000 , 6 ,DIAMOND,1
15790336,Tokareva,Alemania,1,M,2,36,36 - 50,3,71142.77,De 50000 - 100000,3,10202.76, De 8000 - 15000 , 6 ,DIAMOND,1
15791842,Johnstone,Francia,2,F,1,32,26 - 35,2,71187.24,De 50000 - 100000,3,9216.14, De 8000 - 15000 , 6 ,GOLD,2
15624397,Moore,Francia,2,M,2,43,36 - 50,3,71240.3,De 50000 - 100000,3,10644.51, De 8000 - 15000 , 6 ,DIAMOND,1
15585595,Owens,Francia,2,F,1,28,26 - 35,2,71264.02,De 50000 - 100000,3,5729.96, De 3000 - 8000 , 5 ,GOLD,2
15633181,Swinton,Francia,2,M,2,31,26 - 35,2,71269.89,De 50000 - 100000,3,10492.73, De 8000 - 15000 , 6 ,DIAMOND,1
15775703,Lo,Francia,2,M,2,26,26 - 35,2,71281.29,De 50000 - 100000,3,9062.26, De 8000 - 15000 , 6 ,PLATINUM,3
15751445,Chikwado,Alemania,1,F,1,52,51 - 65,4,71283.09,De 50000 - 100000,3,3248.70, De 3000 - 8000 , 5 ,SILVER,4
15576313,Wei,Alemania,1,F,1,40,36 - 50,3,71340.09,De 50000 - 100000,3,6349.35, De 3000 - 8000 , 5 ,PLATINUM,3
15568164,Istomin,Francia,2,F,1,34,26 - 35,2,71379.53,De 50000 - 100000,3,12833.42, De 8000 - 15000 , 6 ,DIAMOND,1
15611315,Ts'ao,Alemania,1,F,1,23,18 - 25,1,71433.08,De 50000 - 100000,3,8641.46, De 8000 - 15000 , 6 ,SILVER,4
15788676,Riley,Espana,3,M,2,38,36 - 50,3,71460.67,De 50000 - 100000,3,839.50, De 500 - 1000 , 2 ,DIAMOND,1
15741275,Yuan,Francia,2,F,1,57,51 - 65,4,71481.79,De 50000 - 100000,3,7035.11, De 3000 - 8000 , 5 ,DIAMOND,1
15566156,Franklin,Alemania,1,F,1,44,36 - 50,3,71497.79,De 50000 - 100000,3,12590.32, De 8000 - 15000 , 6 ,SILVER,4
15676513,Burns,Alemania,1,M,2,35,26 - 35,2,71553.83,De 50000 - 100000,3,14782.04, De 8000 - 15000 , 6 ,DIAMOND,1
15725039,McIntyre,Espana,3,M,2,32,26 - 35,2,71667.74,De 50000 - 100000,3,10506.85, De 8000 - 15000 , 6 ,GOLD,2
15643215,Jen,Alemania,1,M,2,38,36 - 50,3,71667.97,De 50000 - 100000,3,11425.99, De 8000 - 15000 , 6 ,DIAMOND,1
15709780,Azuka,Francia,2,F,1,37,36 - 50,3,71786.9,De 50000 - 100000,3,5644.57, De 3000 - 8000 , 5 ,SILVER,4
15794360,Hao,Alemania,1,F,1,70,> 66,5,71816.74,De 50000 - 100000,3,8758.07, De 8000 - 15000 , 6 ,DIAMOND,1
15648272,Medvedeva,Espana,3,M,2,35,26 - 35,2,71829.34,De 50000 - 100000,3,5678.49, De 3000 - 8000 , 5 ,SILVER,4
15656322,Sandover,Alemania,1,M,2,33,26 - 35,2,71843.15,De 50000 - 100000,3,2231.00, De 2000 - 3000 , 4 ,DIAMOND,1
15578738,Tuan,Francia,2,M,2,32,26 - 35,2,71872.19,De 50000 - 100000,3,12660.41, De 8000 - 15000 , 6 ,SILVER,4
15789865,Nnaife,Francia,2,M,2,28,26 - 35,2,71902.52,De 50000 - 100000,3,15850.69, > 15000 , 7 ,SILVER,4
15650545,Tomlinson,Francia,2,M,2,69,> 66,5,71996.09,De 50000 - 100000,3,11588.83, De 8000 - 15000 , 6 ,GOLD,2
15591248,Chukwumaobim,Francia,2,F,1,29,26 - 35,2,71996.29,De 50000 - 100000,3,2904.79, De 2000 - 3000 , 4 ,DIAMOND,1
15745375,Nnanna,Alemania,1,M,2,23,18 - 25,1,72012.76,De 50000 - 100000,3,13444.43, De 8000 - 15000 , 6 ,DIAMOND,1
15682914,Bolton,Francia,2,M,2,34,26 - 35,2,72079.71,De 50000 - 100000,3,9647.33, De 8000 - 15000 , 6 ,GOLD,2
15665283,Brookes,Francia,2,F,1,57,51 - 65,4,72092.95,De 50000 - 100000,3,9435.74, De 8000 - 15000 , 6 ,GOLD,2
15631159,H?,Alemania,1,M,2,41,36 - 50,3,72252.64,De 50000 - 100000,3,11876.22, De 8000 - 15000 , 6 ,GOLD,2
15730735,Henning,Francia,2,M,2,38,36 - 50,3,72286.84,De 50000 - 100000,3,2178.07, De 2000 - 3000 , 4 ,SILVER,4
15766017,Brookman,Alemania,1,M,2,58,51 - 65,4,72309.3,De 50000 - 100000,3,7140.59, De 3000 - 8000 , 5 ,GOLD,2
15752139,Salter,Alemania,1,M,2,36,36 - 50,3,72373.62,De 50000 - 100000,3,3074.67, De 3000 - 8000 , 5 ,GOLD,2
15753719,Rickards,Alemania,1,F,1,30,26 - 35,2,72392.41,De 50000 - 100000,3,6423.10, De 3000 - 8000 , 5 ,PLATINUM,3
15614847,Townsend,Francia,2,F,1,45,36 - 50,3,72494.69,De 50000 - 100000,3,11670.15, De 8000 - 15000 , 6 ,DIAMOND,1
15718843,Maslova,Espana,3,M,2,41,36 - 50,3,72509.91,De 50000 - 100000,3,2143.64, De 2000 - 3000 , 4 ,GOLD,2
15698816,Tuan,Espana,3,F,1,33,26 - 35,2,72535.45,De 50000 - 100000,3,8660.96, De 8000 - 15000 , 6 ,GOLD,2
15681697,Rueda,Francia,2,M,2,31,26 - 35,2,72541.48,De 50000 - 100000,3,10816.92, De 8000 - 15000 , 6 ,GOLD,2
15753462,Godson,Alemania,1,M,2,30,26 - 35,2,72549,De 50000 - 100000,3,15227.40, > 15000 , 7 ,DIAMOND,1
15641007,Holden,Francia,2,F,1,38,36 - 50,3,72594,De 50000 - 100000,3,6336.87, De 3000 - 8000 , 5 ,SILVER,4
15704657,Denman,Francia,2,M,2,39,36 - 50,3,72647.64,De 50000 - 100000,3,3481.49, De 3000 - 8000 , 5 ,GOLD,2
15795737,McNaughtan,Espana,3,F,1,47,36 - 50,3,72664,De 50000 - 100000,3,8989.53, De 8000 - 15000 , 6 ,GOLD,2
15661007,Thompson,Francia,2,M,2,33,26 - 35,2,72783.42,De 50000 - 100000,3,15087.67, > 15000 , 7 ,PLATINUM,3
15675888,Austin,Espana,3,F,1,33,26 - 35,2,72788.03,De 50000 - 100000,3,8634.01, De 8000 - 15000 , 6 ,PLATINUM,3
15800251,Elder,Alemania,1,F,1,26,26 - 35,2,72835.56,De 50000 - 100000,3,8066.01, De 8000 - 15000 , 6 ,DIAMOND,1
15610090,Han,Francia,2,M,2,40,36 - 50,3,72945.29,De 50000 - 100000,3,8244.29, De 8000 - 15000 , 6 ,SILVER,4
15736778,Adams,Alemania,1,F,1,60,51 - 65,4,72948.58,De 50000 - 100000,3,1446.28, De 1000 - 2000 , 3 ,PLATINUM,3
15794870,Sal,Alemania,1,M,2,38,36 - 50,3,73023.17,De 50000 - 100000,3,6564.24, De 3000 - 8000 , 5 ,GOLD,2
15707551,Hutcheon,Francia,2,M,2,30,26 - 35,2,73054.37,De 50000 - 100000,3,2251.00, De 2000 - 3000 , 4 ,PLATINUM,3
15634591,Saunders,Francia,2,M,2,33,26 - 35,2,73059.38,De 50000 - 100000,3,15523.42, > 15000 , 7 ,PLATINUM,3
15598892,Bradshaw,Francia,2,M,2,30,26 - 35,2,73070.18,De 50000 - 100000,3,13472.60, De 8000 - 15000 , 6 ,SILVER,4
15576760,Onodugoadiegbemma,Alemania,1,M,2,36,36 - 50,3,73088.06,De 50000 - 100000,3,16345.19, > 15000 , 7 ,GOLD,2
15579994,Shaw,Francia,2,M,2,23,18 - 25,1,73112.95,De 50000 - 100000,3,5227.75, De 3000 - 8000 , 5 ,GOLD,2
15807989,Wall,Alemania,1,M,2,37,36 - 50,3,73179.34,De 50000 - 100000,3,2107.71, De 2000 - 3000 , 4 ,GOLD,2
15667216,Chung,Francia,2,F,1,29,26 - 35,2,73194.52,De 50000 - 100000,3,10767.42, De 8000 - 15000 , 6 ,PLATINUM,3
15806929,Ch'ien,Alemania,1,M,2,36,36 - 50,3,73194.99,De 50000 - 100000,3,7435.22, De 3000 - 8000 , 5 ,PLATINUM,3
15707968,Akobundu,Espana,3,M,2,36,36 - 50,3,73211.12,De 50000 - 100000,3,7465.61, De 3000 - 8000 , 5 ,PLATINUM,3
15580953,Forbes,Francia,2,M,2,30,26 - 35,2,73218.89,De 50000 - 100000,3,10566.39, De 8000 - 15000 , 6 ,SILVER,4
15620981,Wickham,Francia,2,F,1,48,36 - 50,3,73309.38,De 50000 - 100000,3,1769.03, De 1000 - 2000 , 3 ,DIAMOND,1
15627637,Obioma,Alemania,1,M,2,23,18 - 25,1,73314.04,De 50000 - 100000,3,5287.21, De 3000 - 8000 , 5 ,DIAMOND,1
15591091,Goering,Francia,2,M,2,44,36 - 50,3,73348.56,De 50000 - 100000,3,13097.23, De 8000 - 15000 , 6 ,GOLD,2
15733476,Gonzalez,Alemania,1,M,2,30,26 - 35,2,73481.05,De 50000 - 100000,3,14724.39, De 8000 - 15000 , 6 ,GOLD,2
15681476,Foveaux,Francia,2,F,1,39,36 - 50,3,73493.17,De 50000 - 100000,3,9135.51, De 8000 - 15000 , 6 ,SILVER,4
15637774,Fraser,Francia,2,M,2,32,26 - 35,2,73494.21,De 50000 - 100000,3,11358.43, De 8000 - 15000 , 6 ,DIAMOND,1
15719950,Sutherland,Francia,2,M,2,61,51 - 65,4,73688.2,De 50000 - 100000,3,14345.11, De 8000 - 15000 , 6 ,SILVER,4
15587233,Donoghue,Francia,2,M,2,41,36 - 50,3,73700.12,De 50000 - 100000,3,15479.17, > 15000 , 7 ,DIAMOND,1
15613699,Schnaars,Francia,2,F,1,60,51 - 65,4,73937.02,De 50000 - 100000,3,13494.80, De 8000 - 15000 , 6 ,PLATINUM,3
15697801,Sokolova,Alemania,1,F,1,56,51 - 65,4,74129.18,De 50000 - 100000,3,5183.32, De 3000 - 8000 , 5 ,PLATINUM,3
15765982,Chin,Francia,2,M,2,41,36 - 50,3,74135.85,De 50000 - 100000,3,981.93, De 500 - 1000 , 2 ,GOLD,2
15643496,Randolph,Francia,2,F,1,34,26 - 35,2,74197.38,De 50000 - 100000,3,8072.96, De 8000 - 15000 , 6 ,PLATINUM,3
15746035,Pagnotto,Espana,3,M,2,25,18 - 25,1,74237.2,De 50000 - 100000,3,16288.61, > 15000 , 7 ,SILVER,4
15770543,Lowe,Francia,2,M,2,37,36 - 50,3,74260.03,De 50000 - 100000,3,16218.17, > 15000 , 7 ,PLATINUM,3
15623107,Chukwumaobim,Espana,3,M,2,45,36 - 50,3,74274.87,De 50000 - 100000,3,5408.96, De 3000 - 8000 , 5 ,GOLD,2
15749130,Dyer,Alemania,1,M,2,27,26 - 35,2,74298.43,De 50000 - 100000,3,4381.83, De 3000 - 8000 , 5 ,PLATINUM,3
15721433,Hixson,Francia,2,F,1,38,36 - 50,3,74306.19,De 50000 - 100000,3,12866.30, De 8000 - 15000 , 6 ,DIAMOND,1
15659486,Yudina,Alemania,1,M,2,34,26 - 35,2,74309.81,De 50000 - 100000,3,1252.91, De 1000 - 2000 , 3 ,GOLD,2
15608760,Cox,Francia,2,F,1,30,26 - 35,2,74323.2,De 50000 - 100000,3,1910.76, De 1000 - 2000 , 3 ,PLATINUM,3
15719276,T'ao,Espana,3,M,2,35,26 - 35,2,74371.49,De 50000 - 100000,3,8299.64, De 8000 - 15000 , 6 ,SILVER,4
15778345,Stevens,Francia,2,F,1,33,26 - 35,2,74385.98,De 50000 - 100000,3,1680.37, De 1000 - 2000 , 3 ,DIAMOND,1
15648367,Lo,Alemania,1,F,1,29,26 - 35,2,74430.1,De 50000 - 100000,3,8004.26, De 8000 - 15000 , 6 ,DIAMOND,1
15744240,Shen,Alemania,1,F,1,46,36 - 50,3,74458.25,De 50000 - 100000,3,572.19, De 500 - 1000 , 2 ,DIAMOND,1
15712608,Costa,Alemania,1,F,1,42,36 - 50,3,74483.97,De 50000 - 100000,3,3689.49, De 3000 - 8000 , 5 ,GOLD,2
15676895,Cattaneo,Alemania,1,F,1,39,36 - 50,3,74596.15,De 50000 - 100000,3,7145.54, De 3000 - 8000 , 5 ,SILVER,4
15678284,Pai,Francia,2,M,2,35,26 - 35,2,74623.5,De 50000 - 100000,3,10787.61, De 8000 - 15000 , 6 ,SILVER,4
15625904,Wang,Francia,2,M,2,26,26 - 35,2,74681.9,De 50000 - 100000,3,2602.61, De 2000 - 3000 , 4 ,PLATINUM,3
15628144,Soares,Francia,2,F,1,72,> 66,5,74812.84,De 50000 - 100000,3,2287.36, De 2000 - 3000 , 4 ,GOLD,2
15758831,Thornton,Francia,2,M,2,39,36 - 50,3,74896.33,De 50000 - 100000,3,2869.18, De 2000 - 3000 , 4 ,PLATINUM,3
15790809,Lo Duca,Espana,3,M,2,40,36 - 50,3,74896.92,De 50000 - 100000,3,16557.85, > 15000 , 7 ,PLATINUM,3
15646756,Murphy,Francia,2,F,1,33,26 - 35,2,74963.5,De 50000 - 100000,3,2730.88, De 2000 - 3000 , 4 ,DIAMOND,1
15716619,Chiebuka,Alemania,1,F,1,36,36 - 50,3,74974.89,De 50000 - 100000,3,1008.31, De 1000 - 2000 , 3 ,SILVER,4
15683213,Bergamaschi,Francia,2,F,1,35,26 - 35,2,74988.59,De 50000 - 100000,3,15846.26, > 15000 , 7 ,PLATINUM,3
15624633,Kibby,Francia,2,M,2,45,36 - 50,3,74989.58,De 50000 - 100000,3,14251.22, De 8000 - 15000 , 6 ,SILVER,4
15745326,Carandini,Francia,2,F,1,62,51 - 65,4,75051.49,De 50000 - 100000,3,1473.50, De 1000 - 2000 , 3 ,GOLD,2
15777797,Kovalyova,Espana,3,M,2,38,36 - 50,3,75075.14,De 50000 - 100000,3,720.99, De 500 - 1000 , 2 ,GOLD,2
15682355,Sabbatini,Alemania,1,M,2,42,36 - 50,3,75075.31,De 50000 - 100000,3,7740.71, De 3000 - 8000 , 5 ,GOLD,2
15634974,Seppelt,Francia,2,F,1,37,36 - 50,3,75150.34,De 50000 - 100000,3,10980.56, De 8000 - 15000 , 6 ,GOLD,2
15586757,Anenechukwu,Francia,2,F,1,32,26 - 35,2,75170.54,De 50000 - 100000,3,3158.21, De 3000 - 8000 , 5 ,SILVER,4
15630661,Vasilyev,Espana,3,F,1,25,18 - 25,1,75212.28,De 50000 - 100000,3,4913.75, De 3000 - 8000 , 5 ,PLATINUM,3
15675518,Charlton,Espana,3,F,1,53,51 - 65,4,75225.53,De 50000 - 100000,3,12070.76, De 8000 - 15000 , 6 ,SILVER,4
15715769,Hao,Francia,2,M,2,26,26 - 35,2,75237.54,De 50000 - 100000,3,3685.03, De 3000 - 8000 , 5 ,SILVER,4
15654300,Mao,Alemania,1,M,2,33,26 - 35,2,75242.28,De 50000 - 100000,3,8474.56, De 8000 - 15000 , 6 ,SILVER,4
15591969,Kuo,Espana,3,M,2,27,26 - 35,2,75263.16,De 50000 - 100000,3,13735.42, De 8000 - 15000 , 6 ,GOLD,2
15731267,Rizzo,Francia,2,M,2,37,36 - 50,3,75263.7,De 50000 - 100000,3,7150.15, De 3000 - 8000 , 5 ,PLATINUM,3
15671345,Piccio,Espana,3,F,1,42,36 - 50,3,75302.85,De 50000 - 100000,3,4752.86, De 3000 - 8000 , 5 ,PLATINUM,3
15631222,Cattaneo,Francia,2,F,1,39,36 - 50,3,75339.64,De 50000 - 100000,3,5888.76, De 3000 - 8000 , 5 ,GOLD,2
15680278,Ts'ai,Espana,3,F,1,42,36 - 50,3,75361.44,De 50000 - 100000,3,2300.68, De 2000 - 3000 , 4 ,PLATINUM,3
15712772,Onwubiko,Francia,2,M,2,28,26 - 35,2,75381.15,De 50000 - 100000,3,16643.98, > 15000 , 7 ,GOLD,2
15670668,Webb,Alemania,1,M,2,29,26 - 35,2,75395.53,De 50000 - 100000,3,4576.24, De 3000 - 8000 , 5 ,PLATINUM,3
15609011,Barry,Espana,3,M,2,47,36 - 50,3,75408.33,De 50000 - 100000,3,2157.32, De 2000 - 3000 , 4 ,SILVER,4
15715297,Yuan,Alemania,1,F,1,40,36 - 50,3,75470.23,De 50000 - 100000,3,4407.83, De 3000 - 8000 , 5 ,PLATINUM,3
15815530,Chin,Francia,2,F,1,42,36 - 50,3,75497.51,De 50000 - 100000,3,12473.57, De 8000 - 15000 , 6 ,DIAMOND,1
15771997,Bryant,Francia,2,F,1,31,26 - 35,2,75499.24,De 50000 - 100000,3,1848.68, De 1000 - 2000 , 3 ,GOLD,2
15718673,Mirams,Espana,3,F,1,33,26 - 35,2,75592.43,De 50000 - 100000,3,5222.87, De 3000 - 8000 , 5 ,PLATINUM,3
15749265,Carslaw,Alemania,1,M,2,42,36 - 50,3,75681.52,De 50000 - 100000,3,4758.17, De 3000 - 8000 , 5 ,SILVER,4
15654964,Piccio,Espana,3,M,2,48,36 - 50,3,75801.74,De 50000 - 100000,3,10480.25, De 8000 - 15000 , 6 ,PLATINUM,3
15647091,Endrizzi,Alemania,1,M,2,19,18 - 25,1,75888.2,De 50000 - 100000,3,3801.15, De 3000 - 8000 , 5 ,PLATINUM,3
15806327,Cyril,Francia,2,F,1,40,36 - 50,3,75893.11,De 50000 - 100000,3,11046.85, De 8000 - 15000 , 6 ,PLATINUM,3
15577806,Chiu,Alemania,1,F,1,54,51 - 65,4,75900.84,De 50000 - 100000,3,16012.89, > 15000 , 7 ,GOLD,2
15750769,Padovano,Francia,2,M,2,35,26 - 35,2,75915.75,De 50000 - 100000,3,12542.29, De 8000 - 15000 , 6 ,SILVER,4
15798470,Scannell,Espana,3,F,1,48,36 - 50,3,75990.97,De 50000 - 100000,3,13193.65, De 8000 - 15000 , 6 ,DIAMOND,1
15569209,Amaechi,Espana,3,F,1,34,26 - 35,2,76001.57,De 50000 - 100000,3,13222.41, De 8000 - 15000 , 6 ,DIAMOND,1
15668289,McWilliams,Espana,3,M,2,32,26 - 35,2,76087.98,De 50000 - 100000,3,12651.89, De 8000 - 15000 , 6 ,PLATINUM,3
15800961,Ugorji,Alemania,1,M,2,52,51 - 65,4,76101.81,De 50000 - 100000,3,14769.86, De 8000 - 15000 , 6 ,PLATINUM,3
15593295,Greathouse,Francia,2,M,2,57,51 - 65,4,76165.65,De 50000 - 100000,3,11128.13, De 8000 - 15000 , 6 ,PLATINUM,3
15808621,Mordvinova,Alemania,1,M,2,36,36 - 50,3,76190.48,De 50000 - 100000,3,12422.18, De 8000 - 15000 , 6 ,PLATINUM,3
15591822,Mackenzie,Espana,3,M,2,26,26 - 35,2,76226.9,De 50000 - 100000,3,13963.74, De 8000 - 15000 , 6 ,GOLD,2
15726103,Tsou,Alemania,1,F,1,55,51 - 65,4,76296.81,De 50000 - 100000,3,3530.40, De 3000 - 8000 , 5 ,GOLD,2
15749345,Simpson,Francia,2,F,1,22,18 - 25,1,76318.64,De 50000 - 100000,3,16231.93, > 15000 , 7 ,GOLD,2
15790810,Han,Francia,2,F,1,41,36 - 50,3,76319.64,De 50000 - 100000,3,11764.60, De 8000 - 15000 , 6 ,PLATINUM,3
15793842,Krichauff,Francia,2,F,1,34,26 - 35,2,76322.69,De 50000 - 100000,3,10678.02, De 8000 - 15000 , 6 ,DIAMOND,1
15688251,Mamelu,Francia,2,M,2,43,36 - 50,3,76408.85,De 50000 - 100000,3,6486.47, De 3000 - 8000 , 5 ,PLATINUM,3
15590228,Greenwalt,Francia,2,M,2,21,18 - 25,1,76467.16,De 50000 - 100000,3,14459.31, De 8000 - 15000 , 6 ,GOLD,2
15665385,Gibney,Francia,2,M,2,44,36 - 50,3,76495.04,De 50000 - 100000,3,6589.32, De 3000 - 8000 , 5 ,SILVER,4
15803685,Greco,Alemania,1,F,1,77,> 66,5,76510.52,De 50000 - 100000,3,4966.31, De 3000 - 8000 , 5 ,GOLD,2
15729599,Lorenzo,Espana,3,M,2,33,26 - 35,2,76548.6,De 50000 - 100000,3,8204.45, De 8000 - 15000 , 6 ,GOLD,2
15656096,Cumbrae-Stewart,Espana,3,F,1,26,26 - 35,2,76554.06,De 50000 - 100000,3,15400.02, > 15000 , 7 ,GOLD,2
15754952,Su,Alemania,1,F,1,48,36 - 50,3,76595.08,De 50000 - 100000,3,10591.26, De 8000 - 15000 , 6 ,PLATINUM,3
15773779,Jacka,Espana,3,F,1,46,36 - 50,3,76597.79,De 50000 - 100000,3,4537.81, De 3000 - 8000 , 5 ,GOLD,2
15723013,Sutherland,Alemania,1,M,2,28,26 - 35,2,76656.4,De 50000 - 100000,3,15456.94, > 15000 , 7 ,GOLD,2
15583681,Layh,Espana,3,M,2,31,26 - 35,2,76665.71,De 50000 - 100000,3,13650.76, De 8000 - 15000 , 6 ,GOLD,2
15677387,Folliero,Alemania,1,F,1,33,26 - 35,2,76692.22,De 50000 - 100000,3,2533.04, De 2000 - 3000 , 4 ,SILVER,4
15577170,Manfrin,Francia,2,M,2,60,51 - 65,4,76705.87,De 50000 - 100000,3,1157.48, De 1000 - 2000 , 3 ,GOLD,2
15581115,Middleton,Francia,2,F,1,39,36 - 50,3,76769.68,De 50000 - 100000,3,4018.73, De 3000 - 8000 , 5 ,DIAMOND,1
15773487,Conway,Alemania,1,F,1,31,26 - 35,2,76798.92,De 50000 - 100000,3,16335.14, > 15000 , 7 ,DIAMOND,1
15815316,Kennedy,Francia,2,M,2,50,36 - 50,3,76817,De 50000 - 100000,3,16364.26, > 15000 , 7 ,PLATINUM,3
15713949,Woods,Francia,2,M,2,40,36 - 50,3,76914.21,De 50000 - 100000,3,14515.29, De 8000 - 15000 , 6 ,DIAMOND,1
15800434,Burgess,Alemania,1,M,2,52,51 - 65,4,76915.4,De 50000 - 100000,3,12196.65, De 8000 - 15000 , 6 ,GOLD,2
15806941,Sharpe,Francia,2,M,2,60,51 - 65,4,76961.6,De 50000 - 100000,3,6970.32, De 3000 - 8000 , 5 ,PLATINUM,3
15686983,Rohu,Alemania,1,F,1,25,18 - 25,1,76968.12,De 50000 - 100000,3,10958.48, De 8000 - 15000 , 6 ,GOLD,2
15578783,Mai,Alemania,1,M,2,35,26 - 35,2,76989.97,De 50000 - 100000,3,1436.90, De 1000 - 2000 , 3 ,PLATINUM,3
15721719,Calabresi,Francia,2,M,2,42,36 - 50,3,77002.2,De 50000 - 100000,3,6702.37, De 3000 - 8000 , 5 ,PLATINUM,3
15596088,Fanucci,Francia,2,F,1,50,36 - 50,3,77065.9,De 50000 - 100000,3,12096.61, De 8000 - 15000 , 6 ,PLATINUM,3
15751549,H?,Alemania,1,M,2,31,26 - 35,2,77082.65,De 50000 - 100000,3,1123.52, De 1000 - 2000 , 3 ,PLATINUM,3
15568240,Ting,Alemania,1,F,1,30,26 - 35,2,77168.87,De 50000 - 100000,3,12225.02, De 8000 - 15000 , 6 ,GOLD,2
15575185,Bushell,Espana,3,M,2,33,26 - 35,2,77253.22,De 50000 - 100000,3,16186.64, > 15000 , 7 ,SILVER,4
15637876,Burns,Alemania,1,F,1,36,36 - 50,3,77253.5,De 50000 - 100000,3,2984.83, De 2000 - 3000 , 4 ,PLATINUM,3
15721582,Hale,Alemania,1,F,1,40,36 - 50,3,77270.08,De 50000 - 100000,3,9650.01, De 8000 - 15000 , 6 ,DIAMOND,1
15578603,Alexeieva,Alemania,1,F,1,54,51 - 65,4,77354.37,De 50000 - 100000,3,11516.08, De 8000 - 15000 , 6 ,SILVER,4
15583221,Arnold,Alemania,1,M,2,70,> 66,5,77356.92,De 50000 - 100000,3,1740.16, De 1000 - 2000 , 3 ,GOLD,2
15674620,Dilibe,Alemania,1,F,1,37,36 - 50,3,77373.87,De 50000 - 100000,3,14572.76, De 8000 - 15000 , 6 ,GOLD,2
